afterOT_away,afterOT_home,away_points,away_team,cumpointdiff_away,cumpointdiff_home,date,daysoff_away,daysoff_home,game_count_away,game_count_home,home_points,home_team,overtime,time,win10_away,win10_home,win1_away,win1_home,win3_away,win3_home,win5_away,win5_home,winner,winrate_away,winrate_home
1.0,0.0,90,New York Knicks,-6.53846153846,4.92307692308,2009-11-24,1.0,1.0,14.0,14.0,100,Los Angeles Lakers,0,7:30 pm,0.3,0.8,0.0,1.0,0.666666666667,1.0,0.4,0.6,1,0.230769230769,0.769230769231
0.0,0.0,112,Indiana Pacers,-1.45454545455,-1.57142857143,2009-11-24,1.0,1.0,12.0,15.0,123,Toronto Raptors,0,7:00 pm,0.5,0.4,0.0,0.0,0.0,0.333333333333,0.4,0.2,1,0.454545454545,0.428571428571
0.0,1.0,104,Oklahoma City Thunder,1.71428571429,0.692307692308,2009-11-24,1.0,2.0,15.0,14.0,94,Utah Jazz,0,7:00 pm,0.5,0.6,0.0,1.0,0.333333333333,1.0,0.4,0.8,0,0.5,0.538461538462
0.0,0.0,107,Philadelphia 76ers,-4.61538461538,-5.5,2009-11-24,2.0,2.0,14.0,13.0,108,Washington Wizards,0,7:00 pm,0.3,0.2,0.0,0.0,0.333333333333,0.333333333333,0.2,0.2,1,0.384615384615,0.25
0.0,1.0,110,Philadelphia 76ers,-4.35714285714,8.78571428571,2009-11-25,0.0,2.0,15.0,15.0,113,Boston Celtics,0,7:30 pm,0.3,0.6,0.0,1.0,0.0,0.666666666667,0.2,0.4,1,0.357142857143,0.714285714286
0.0,0.0,81,Toronto Raptors,-0.733333333333,-4.15384615385,2009-11-25,0.0,2.0,16.0,14.0,116,Charlotte Bobcats,0,7:00 pm,0.4,0.3,1.0,1.0,0.666666666667,0.333333333333,0.4,0.2,1,0.466666666667,0.307692307692
0.0,0.0,98,Cleveland Cavaliers,4.07142857143,-2.14285714286,2009-11-25,3.0,2.0,15.0,15.0,88,Detroit Pistons,0,8:00 pm,0.8,0.3,1.0,0.0,0.666666666667,0.0,0.8,0.0,0,0.714285714286,0.357142857143
0.0,0.0,130,Dallas Mavericks,5.07142857143,3.07142857143,2009-11-25,0.0,3.0,15.0,15.0,99,Houston Rockets,0,7:30 pm,0.7,0.5,0.0,1.0,0.666666666667,0.666666666667,0.8,0.6,0,0.714285714286,0.571428571429
0.0,0.0,73,Los Angeles Clippers,-3.2,-2.25,2009-11-25,1.0,0.0,16.0,13.0,86,Indiana Pacers,0,7:00 pm,0.5,0.5,1.0,0.0,0.666666666667,0.0,0.6,0.2,1,0.4,0.416666666667
0.0,0.0,124,Denver Nuggets,7.14285714286,-14.0714285714,2009-11-25,0.0,1.0,15.0,15.0,111,Minnesota Timberwolves,0,7:00 pm,0.6,0.0,1.0,0.0,0.666666666667,0.0,0.8,0.0,0,0.714285714286,0.0714285714286
0.0,0.0,99,Milwaukee Bucks,3.83333333333,-3.66666666667,2009-11-25,1.0,2.0,13.0,16.0,102,New Orleans Hornets,1,7:00 pm,0.7,0.4,0.0,0.0,0.666666666667,0.666666666667,0.6,0.6,1,0.666666666667,0.4
0.0,0.0,99,Miami Heat,1.61538461538,5.78571428571,2009-11-25,2.0,2.0,14.0,15.0,98,Orlando Magic,0,7:30 pm,0.5,0.8,1.0,1.0,0.333333333333,1.0,0.4,1.0,0,0.615384615385,0.785714285714
0.0,0.0,111,Memphis Grizzlies,-4.64285714286,4.85714285714,2009-11-25,1.0,2.0,15.0,15.0,126,Phoenix Suns,0,7:00 pm,0.4,0.7,1.0,1.0,0.666666666667,0.666666666667,0.8,0.6,1,0.357142857143,0.785714285714
0.0,0.0,83,New Jersey Nets,-10.4285714286,8.1875,2009-11-25,0.0,1.0,15.0,17.0,93,Portland Trail Blazers,0,7:00 pm,0.0,0.8,0.0,1.0,0.0,0.666666666667,0.0,0.6,1,0.0,0.6875
0.0,0.0,97,New York Knicks,-6.78571428571,-2.92307692308,2009-11-25,0.0,1.0,15.0,14.0,111,Sacramento Kings,0,7:00 pm,0.2,0.5,0.0,0.0,0.333333333333,0.0,0.4,0.2,1,0.214285714286,0.384615384615
0.0,0.0,104,Golden State Warriors,-1.30769230769,3.33333333333,2009-11-25,0.0,1.0,14.0,13.0,118,San Antonio Spurs,0,7:30 pm,0.4,0.5,1.0,1.0,0.666666666667,0.666666666667,0.4,0.4,1,0.384615384615,0.5
0.0,0.0,93,Orlando Magic,5.33333333333,6.64285714286,2009-11-26,0.0,4.0,16.0,15.0,76,Atlanta Hawks,0,8:00 pm,0.7,0.8,0.0,0.0,0.666666666667,0.666666666667,0.8,0.8,0,0.733333333333,0.785714285714
0.0,0.0,86,Chicago Bulls,-5.53846153846,-0.0714285714286,2009-11-26,2.0,1.0,14.0,15.0,105,Utah Jazz,0,8:30 pm,0.5,0.6,0.0,0.0,0.0,0.666666666667,0.4,0.6,1,0.461538461538,0.5
0.0,0.0,103,Toronto Raptors,-2.875,8.4,2009-11-27,1.0,1.0,17.0,16.0,116,Boston Celtics,0,7:30 pm,0.4,0.6,0.0,1.0,0.333333333333,0.666666666667,0.4,0.6,1,0.4375,0.733333333333
0.0,0.0,87,Cleveland Cavaliers,4.46666666667,-1.35714285714,2009-11-27,1.0,1.0,16.0,15.0,94,Charlotte Bobcats,0,7:00 pm,0.8,0.3,1.0,1.0,1.0,0.666666666667,0.8,0.4,1,0.733333333333,0.357142857143
0.0,0.0,125,New York Knicks,-7.26666666667,7.53333333333,2009-11-27,1.0,1.0,16.0,16.0,128,Denver Nuggets,0,7:00 pm,0.2,0.6,0.0,1.0,0.0,1.0,0.4,0.8,1,0.2,0.733333333333
0.0,0.0,104,Los Angeles Clippers,-3.8125,-2.66666666667,2009-11-27,1.0,1.0,17.0,16.0,96,Detroit Pistons,0,8:00 pm,0.4,0.3,0.0,0.0,0.666666666667,0.0,0.4,0.0,0,0.375,0.333333333333
0.0,0.0,92,San Antonio Spurs,4.15384615385,0.8,2009-11-27,1.0,1.0,14.0,16.0,84,Houston Rockets,0,7:30 pm,0.5,0.5,1.0,0.0,1.0,0.333333333333,0.6,0.4,0,0.538461538462,0.533333333333
0.0,0.0,113,Dallas Mavericks,6.8,-1.07692307692,2009-11-27,1.0,1.0,16.0,14.0,92,Indiana Pacers,0,8:00 pm,0.8,0.6,1.0,1.0,0.666666666667,0.333333333333,0.8,0.2,0,0.733333333333,0.461538461538
0.0,0.0,94,Washington Wizards,-5.0,1.57142857143,2009-11-27,2.0,1.0,14.0,15.0,84,Miami Heat,0,7:00 pm,0.2,0.6,1.0,1.0,0.333333333333,0.666666666667,0.4,0.4,0,0.307692307692,0.642857142857
