away_points,away_team,cumpointdiff_away,cumpointdiff_home,date,daysoff_away,daysoff_home,game_count_away,game_count_home,home_points,home_team,time,win10_away,win10_home,win1_away,win1_home,win3_away,win3_home,win5_away,win5_home,winner,winrate_away,winrate_home
100,Oklahoma City Thunder,9.17647058824,-5.78571428571,2012-12-01,0.0,2.0,18.0,15.0,79,New Orleans Hornets,7:00 pm,0.8,0.2,1.0,0.0,1.0,0.333333333333,0.8,0.2,0,0.764705882353,0.285714285714
95,Memphis Grizzlies,8.78571428571,6.76470588235,2012-12-01,0.0,1.0,15.0,18.0,99,San Antonio Spurs,7:30 pm,0.9,0.7,1.0,0.0,1.0,0.666666666667,0.8,0.8,1,0.857142857143,0.764705882353
113,Orlando Magic,-5.26666666667,4.625,2012-12-02,1.0,1.0,16.0,17.0,103,Los Angeles Lakers,6:30 pm,0.3,0.6,0.0,1.0,0.0,0.666666666667,0.4,0.4,0,0.333333333333,0.5
99,Phoenix Suns,-4.11764705882,8.26666666667,2012-12-02,1.0,1.0,18.0,16.0,106,New York Knicks,12:00 pm,0.4,0.6,0.0,1.0,0.333333333333,0.666666666667,0.4,0.6,1,0.411764705882,0.733333333333
118,Portland Trail Blazers,-4.23529411765,-5.53333333333,2012-12-03,1.0,2.0,18.0,16.0,112,Charlotte Bobcats,7:00 pm,0.5,0.5,1.0,0.0,0.333333333333,0.0,0.2,0.2,0,0.411764705882,0.466666666667
110,Toronto Raptors,-5.0,-0.176470588235,2012-12-03,2.0,2.0,18.0,18.0,113,Denver Nuggets,7:00 pm,0.3,0.4,1.0,0.0,0.333333333333,0.0,0.2,0.4,1,0.235294117647,0.470588235294
79,Cleveland Cavaliers,-5.0,-3.55555555556,2012-12-03,1.0,1.0,18.0,19.0,89,Detroit Pistons,7:30 pm,0.2,0.5,0.0,0.0,0.333333333333,0.333333333333,0.2,0.4,1,0.235294117647,0.277777777778
102,Orlando Magic,-4.3125,0.0625,2012-12-03,0.0,1.0,17.0,17.0,94,Golden State Warriors,7:30 pm,0.4,0.7,1.0,1.0,0.333333333333,1.0,0.4,0.8,0,0.375,0.625
81,Milwaukee Bucks,-0.6,-6.8,2012-12-03,1.0,1.0,16.0,16.0,102,New Orleans Hornets,7:00 pm,0.5,0.1,1.0,0.0,0.333333333333,0.333333333333,0.4,0.2,1,0.533333333333,0.266666666667
105,Los Angeles Clippers,6.0,-0.0555555555556,2012-12-03,1.0,1.0,17.0,19.0,104,Utah Jazz,7:00 pm,0.6,0.5,1.0,0.0,0.666666666667,0.333333333333,0.4,0.4,0,0.625,0.5
117,Oklahoma City Thunder,9.83333333333,4.1875,2012-12-04,2.0,2.0,19.0,17.0,111,Brooklyn Nets,7:30 pm,0.8,0.7,1.0,0.0,1.0,0.666666666667,1.0,0.8,0,0.777777777778,0.6875
80,Indiana Pacers,-1.05882352941,2.4,2012-12-04,2.0,2.0,18.0,16.0,76,Chicago Bulls,7:00 pm,0.5,0.5,0.0,1.0,0.666666666667,0.666666666667,0.6,0.6,0,0.470588235294,0.533333333333
105,Los Angeles Lakers,3.76470588235,1.0625,2012-12-04,1.0,2.0,18.0,17.0,107,Houston Rockets,7:00 pm,0.5,0.5,0.0,1.0,0.333333333333,0.666666666667,0.4,0.8,1,0.470588235294,0.5
98,Phoenix Suns,-4.27777777778,7.93333333333,2012-12-04,1.0,2.0,19.0,16.0,108,Memphis Grizzlies,7:00 pm,0.3,0.8,0.0,0.0,0.0,0.666666666667,0.2,0.8,1,0.388888888889,0.8
105,Minnesota Timberwolves,-0.133333333333,-0.823529411765,2012-12-04,3.0,2.0,16.0,18.0,88,Philadelphia 76ers,7:00 pm,0.3,0.6,1.0,0.0,0.666666666667,0.666666666667,0.4,0.6,0,0.466666666667,0.588235294118
101,Miami Heat,5.06666666667,-8.35714285714,2012-12-04,2.0,3.0,16.0,15.0,105,Washington Wizards,7:00 pm,0.8,0.1,1.0,0.0,1.0,0.333333333333,1.0,0.2,1,0.8,0.0714285714286
104,Denver Nuggets,0.0,2.71428571429,2012-12-05,1.0,4.0,19.0,15.0,108,Atlanta Hawks,8:00 pm,0.5,0.7,1.0,0.0,0.333333333333,0.666666666667,0.4,0.8,1,0.5,0.642857142857
94,Minnesota Timberwolves,0.9375,-0.470588235294,2012-12-05,0.0,3.0,17.0,18.0,104,Boston Celtics,7:30 pm,0.4,0.5,1.0,0.0,0.666666666667,0.333333333333,0.6,0.6,1,0.5,0.529411764706
100,New York Knicks,8.1875,-5.5625,2012-12-05,2.0,1.0,17.0,17.0,98,Charlotte Bobcats,7:00 pm,0.6,0.4,1.0,0.0,1.0,0.0,0.8,0.2,0,0.75,0.4375
95,Chicago Bulls,2.0,-5.27777777778,2012-12-05,0.0,1.0,17.0,19.0,85,Cleveland Cavaliers,8:00 pm,0.4,0.2,0.0,0.0,0.666666666667,0.333333333333,0.6,0.2,0,0.5,0.222222222222
104,Golden State Warriors,-0.411764705882,-2.84210526316,2012-12-05,1.0,1.0,18.0,20.0,97,Detroit Pistons,7:30 pm,0.7,0.5,0.0,1.0,0.666666666667,0.333333333333,0.6,0.6,0,0.588235294118,0.315789473684
92,Portland Trail Blazers,-3.66666666667,-0.777777777778,2012-12-05,1.0,0.0,19.0,19.0,99,Indiana Pacers,7:00 pm,0.5,0.6,1.0,1.0,0.666666666667,0.666666666667,0.4,0.6,1,0.444444444444,0.5
90,Dallas Mavericks,-1.23529411765,5.70588235294,2012-12-05,3.0,1.0,18.0,18.0,112,Los Angeles Clippers,7:30 pm,0.4,0.6,1.0,1.0,0.333333333333,1.0,0.4,0.6,1,0.470588235294,0.647058823529
103,Los Angeles Lakers,3.44444444444,-5.0625,2012-12-05,0.0,1.0,19.0,17.0,87,New Orleans Hornets,7:00 pm,0.5,0.2,0.0,1.0,0.333333333333,0.333333333333,0.4,0.4,0,0.444444444444,0.3125
100,Toronto Raptors,-4.88888888889,-6.9375,2012-12-05,1.0,3.0,19.0,17.0,107,Sacramento Kings,7:00 pm,0.2,0.2,0.0,0.0,0.333333333333,0.0,0.2,0.2,1,0.222222222222,0.25
99,Milwaukee Bucks,-1.875,6.61111111111,2012-12-05,1.0,3.0,17.0,19.0,110,San Antonio Spurs,7:30 pm,0.4,0.7,0.0,1.0,0.333333333333,0.666666666667,0.4,0.8,1,0.5,0.777777777778
81,Orlando Magic,-3.58823529412,-0.105263157895,2012-12-05,1.0,1.0,18.0,20.0,87,Utah Jazz,7:00 pm,0.5,0.5,1.0,0.0,0.666666666667,0.0,0.4,0.4,1,0.411764705882,0.473684210526
112,New York Knicks,7.82352941176,4.5,2012-12-06,0.0,1.0,18.0,17.0,92,Miami Heat,8:00 pm,0.7,0.7,1.0,0.0,1.0,0.666666666667,0.8,0.8,0,0.764705882353,0.75
